key_gvkey,gvkey,conm,cik,fyear,cmonth,cyear,datadate,indfmt,sich,consol,popsrc,datafmt,curcd,fyr,act,ap,aqc,aqs,acqsc,at,ceq,che,cogs,csho,dlc,dp,dpc,dt,dvpd,exchg,gdwl,ib,ibc,intan,invt,lct,lt,ni,capx,oancf,ivncf,fincf,oiadp,pi,ppent,ppegt,rectr,sale,seq,txt,xint,xsga,costat,mkvalt,prcc_f,recch,invch,apalch,txach,aoloch,gdwlip,spi,wdp,rcp
607843830,6078,INTL FLAVORS & FRAGRANCES,51253,2019,12,2019,12/31/2019,INDL,2860,C,D,STD,USD,12,2942.544,510.372,53.72,NA,NA,13287.411,6217.304,623.945,2891.876,106.787,424.633,321.063,323.33,4253.33,NA,11,5497.596,455.873,460.268,8349.531,1123.068,1552.19,6958.82,455.873,235.978,698.965,-225.866,-505.057,784.131,557.452,1679.582,2983.43,878.933,5140.084,6217.304,97.184,138.221,1143.014,A,13777.6587,129.02,59.555,-62.129,NA,NA,-35.915,NA,-108.723,NA,-32.032
607844196,6078,INTL FLAVORS & FRAGRANCES,51253,2020,12,2020,12/31/2020,INDL,2860,C,D,STD,USD,12,3059.799,555.687,NA,NA,NA,13555.671,6311.153,656.836,2864.424,106.938,677.781,325.36,325.36,4047.999,NA,11,5593.252,363.228,367.372,8320.427,1131.856,1903.726,7135.084,363.228,191.794,714.098,-187.463,-511.57,728.914,441.371,1765.224,3235.37,930.428,5084.239,6311.153,73.999,131.802,1165.541,A,11639.1319,108.84,-60.979,17.924,NA,NA,116.784,NA,-158.646,NA,NA
610443830,6104,INTL PAPER CO,51434,2019,12,2019,12/31/2019,INDL,2631,C,D,STD,USD,12,6639,2423,103,NA,5,33471,7713,511,16886,392.116,302,1301,1306,10203,NA,11,3347,1225,1220,3715,2208,8646,25753,1225,1276,3610,-1300,-2389,2545,1854,13829,34341,3413,22376,7713,634,705,1644,A,18056.9418,46.05,248,-1,120,0,-25,-52,-256,NA,-57
610444196,6104,INTL PAPER CO,51434,2020,12,2020,12/31/2020,INDL,2631,C,D,STD,USD,12,11236,2320,65,NA,NA,31718,7854,595,15982,393.116,177,1286,1287,8556,NA,11,3315,482,482,3632,2050,8284,23850,482,751,3061,-269,-2700,1801,727,12987,34365,3131,20580,7854,245,600,1511,A,19545.7275,49.72,94,35,86,0,109,NA,-285,NA,-1
613643830,6136,INTERPUBLIC GROUP OF COS,51644,2019,12,2019,12/31/2019,INDL,7311,C,D,STD,USD,12,8770.7,7205.4,0.6,NA,NA,17751.9,2775.9,1192.2,8729.1,387,821.6,278.5,287.8,4970.7,NA,11,4894.4,656,673.9,5908.7,0,9420.4,14761.6,656,198.5,1529.2,-161.7,-843,1119.9,878.7,2352.5,3468.9,7206.3,10221.3,2775.9,204.8,199.3,93.8,A,8939.7,23.1,-149.9,0,573.4,0,-9.3,NA,-33.9,NA,-33.9
613644196,6136,INTERPUBLIC GROUP OF COS,51644,2020,12,2020,12/31/2020,INDL,7311,C,D,STD,USD,12,9367.6,7269.7,4.9,NA,NA,18042.7,2895,2509,7709.4,390.9,819,290.6,302,5127.8,NA,11,4945.5,351.1,354.2,5879.1,0,9580.5,15005.7,351.1,167.5,1847.2,-216.2,-346.2,1002.2,362.2,2069.6,3203.5,6518.9,9061,2895,8,192.2,58.8,A,9193.968,23.52,673.9,0,152.3,NA,-67.9,NA,-413.8,NA,-413.8
621643738,6216,JACOBS ENGINEERING GROUP INC,52988,2019,09,2019,9/30/2019,INDL,1600,C,D,STD,USD,9,4111.768,1072.645,576.223,507.427,136.3,11462.711,5714.691,631.068,10086.602,132.879,199.901,169.269,169.269,1201.245,NA,11,5432.544,290.96,314.005,6097.62,NA,3073.706,5694.053,847.184,135.977,-366.436,2152.349,-1969.012,760.086,350.959,308.143,804.931,2840.209,12737.868,5714.691,36.954,83.847,1721.911,A,12158.4285,91.5,-401.77,NA,-10.57,-294.995,214.503,NA,-329.639,NA,-346.49
621644104,6216,JACOBS ENGINEERING GROUP INC,52988,2020,09,2020,9/30/2020,INDL,7370,C,D,STD,USD,9,4539.599,1061.754,293.58,NA,NA,12354.353,5815.712,1209.934,10796.384,129.748,164.312,181.633,181.633,2576.455,NA,11,5639.091,353.861,385.883,6297.431,NA,2941.597,6498.686,491.817,118.269,806.849,-429.092,-208.315,1025.624,441.203,896.286,1364.173,3167.31,13566.975,5815.712,55.32,62.206,1563.334,A,12036.722,92.77,-107.784,NA,-120.687,35.194,-91.67,NA,-492.45,-162.238,NA
626643830,6266,JOHNSON & JOHNSON,200406,2019,12,2019,12/31/2019,INDL,2834,C,D,STD,USD,12,45274,8544,5810,NA,NA,157728,59471,19287,20396,2632.507,1471,7009,7009,28579,NA,11,33639,15119,15119,81282,9020,35964,98257,15119,3498,23416,-6194,-18015,21121,17328,18615,44289,14481,82059,59471,2209,388,33533,A,384003.7961,145.87,-289,-277,4060,NA,371,NA,-4297,NA,-611
626644196,6266,JOHNSON & JOHNSON,200406,2020,12,2020,12/31/2020,INDL,2834,C,D,STD,USD,12,51237,9505,7323,NA,NA,174894,63278,25185,21127,2632.512,2631,7231,7231,34434,NA,11,36393,14714,14714,89795,9344,42493,111616,14714,3347,23536,-20825,-6120,19983,16497,19766,47804,13576,82584,63278,1783,264,34243,A,414304.7386,157.38,774,-265,5141,NA,-2960,NA,-4668,NA,-448
626843738,6268,JOHNSON CONTROLS INTL PLC,833444,2019,09,2019,9/30/2019,INDL,3585,C,D,STD,USD,9,12393,3582,25,NA,NA,42287,19766,2821,15450,777.631,511,825,825,7209,NA,11,18178,1100,1289,23810,1814,9070,21458,5674,586,1217,12078,-10554,1223,1056,3348,5844,5770,23968,19766,-233,369,6470,A,34130.2246,43.89,-312,-72,56,-1222,-205,NA,-69,-235,NA
626844104,6268,JOHNSON CONTROLS INTL PLC,833444,2020,09,2020,9/30/2020,INDL,3585,C,D,STD,USD,9,10053,3120,77,NA,NA,40815,17447,1960,14084,726.223,625,822,822,8995,NA,11,17932,631,795,23288,1773,8248,22282,631,443,2219,-258,-2937,1746,903,4249,7120,5294,22317,17447,108,267,5665,A,29666.2096,40.85,534,45,-717,1031,-81,-486,-783,NA,-297
630443646,6304,KLA CORP,319201,2019,06,2019,6/30/2019,INDL,3827,C,D,STD,USD,6,4315.075,202.416,1818.283,1042.953,388.9,9008.516,2659.108,1739.385,1744.39,159.475,249.999,159.992,233.224,3423.382,NA,14,2211.858,1175.617,1175.017,3772.528,1262.5,1768.486,6330.823,1175.617,130.498,1152.632,-1180.982,-360.005,1429.573,1296.231,448.799,1194.188,1084.128,4568.904,2659.108,121.214,124.604,1234.949,A,18849.945,118.2,-146.151,-59.561,-21.627,NA,-99.004,NA,-40.2,NA,NA
630444012,6304,KLA CORP,319201,2020,06,2020,6/30/2020,INDL,3827,C,D,STD,USD,6,4723.545,264.28,90.143,NA,NA,9279.96,2665.424,1980.472,2200.49,155.461,28.994,321.979,348.049,3569.549,NA,14,2045.402,1216.785,1215.025,3436.815,1310.985,1699.786,6598.95,1216.785,152.675,1778.85,-258.874,-1299.635,1769.366,1316.711,620.614,1375.213,1207.289,5806.424,2665.424,101.686,160.274,1514.589,A,30234.0553,194.48,-118.362,-74.817,61.144,NA,44.67,-256.649,-291.645,NA,-12.458
631043830,6310,KINDER MORGAN INC,1506307,2019,12,2019,12/31/2019,INDL,NA,C,D,STD,USD,12,3238,914,79,NA,NA,74157,33742,1134,6870,2264.936,2517,2411,2411,NA,NA,11,21451,2190,2239,24127,371,5100,39268,2190,2270,4748,-1714,-6185,3928,3165,36748,53698,NA,13209,33742,926,1801,NA,A,47948.6951,21.17,105,4,-310,-142,93,NA,942,942,NA
631044196,6310,KINDER MORGAN INC,1506307,2020,12,2020,12/31/2020,INDL,NA,C,D,STD,USD,12,3203,837,16,NA,NA,71973,31436,1209,6031,2264.257,2598,2164,2164,NA,NA,11,19851,119,180,22304,348,5074,39407,119,1707,4550,-911,-2638,3505,661,36139,53957,NA,11700,31436,481,1595,NA,A,30952.3932,13.67,88,16,-183,-93,49,-1600,-1942,-327,NA
633543830,6335,KANSAS CITY SOUTHERN,54480,2019,12,2019,12/31/2019,INDL,4011,C,D,STD,USD,12,728.6,157.1,0,NA,NA,9786.8,4416.9,148.8,1465.2,96.116,63.4,350.7,350.7,3377.1,NA,11,13.2,538.9,540.8,2348.7,150.6,491.3,5040.9,538.9,626.2,1103.5,-676.3,-378.9,1050.1,788.4,6629.2,8640.8,274.2,2866,4422.5,247.6,115.9,NA,A,14721.1266,153.16,36.4,0.5,10.5,NA,-56.8,NA,-164.9,NA,-168.8
633544196,6335,KANSAS CITY SOUTHERN,54480,2020,12,2020,12/31/2020,INDL,4011,C,D,STD,USD,12,625.8,174.6,0,NA,NA,9964,4051.8,188.2,1241.1,91.047,31,357.9,357.9,3840.8,NA,11,13.2,617,619.1,2396.7,127.2,476.4,5580.4,617,490.1,1080,-526,-510.3,1033.6,823.2,6685.2,8879.8,247.1,2632.6,4057.2,204.1,150.9,NA,A,18585.4241,204.13,25.5,21.7,16,NA,-22.8,NA,-30.6,-13.6,-17
633843830,6338,EVERGY INC,1711269,2019,12,2019,12/31/2019,INDL,4931,C,D,STD,USD,12,1467.7,528.8,0,NA,NA,25975.9,8571.9,23.2,3068.4,226.641,1204.8,861.7,932.9,NA,NA,11,2336.6,669.9,685.6,2336.6,481.6,2335.9,17430.6,669.9,1210.1,1749,-1080.3,-805.8,1217.7,782.6,19450.9,29974.7,NA,5147.8,8571.9,97,388.5,NA,A,14752.0627,65.09,2.9,29.9,16.9,-8.2,-11.7,NA,-31.9,NA,-19.8
633844196,6338,EVERGY INC,1711269,2020,12,2020,12/31/2020,INDL,4931,C,D,STD,USD,12,1624.3,654,0,NA,NA,27114.8,8733.4,144.9,2790.8,226.837,1150.7,880.1,958.5,NA,NA,11,2336.6,618.3,630,2336.6,504.5,2355.8,18396.3,618.3,1560.3,1753.8,-1533.7,-98.4,1242.5,732.2,20199.1,31434.7,NA,4913.4,8733.4,102.2,400.4,NA,A,12591.7219,55.51,-25.9,-22.3,134.3,6.7,-44.5,NA,-98.6,NA,-98.6
637543830,6375,KELLOGG CO,55067,2019,12,2019,12/31/2019,INDL,2040,C,D,STD,USD,12,3431,2387,8,NA,NA,17564,2747,397,8520,341.543,841,484,484,8362,NA,11,5861,960,977,8437,1226,4778,14250,960,586,1176,774,-1905,1757,1298,4153,9592,1305,13578,2747,321,268,2817,A,23621.1139,69.16,-145,2,-9,NA,40,NA,-312,NA,-210
637544196,6375,KELLOGG CO,55067,2020,12,2020,12/31/2020,INDL,2040,C,D,STD,USD,12,3482,2471,0,NA,NA,17996,3112,435,8556,343.891,846,479,479,8010,NA,11,5799,1251,1264,8290,1284,5238,14360,1251,505,1986,-585,-1388,1839,1587,4371,10177,1253,13770,3112,323,261,2896,A,21400.3369,62.23,75,-54,-9,NA,216,NA,-90,NA,-67
643543830,6435,KIMBERLY-CLARK CORP,55785,2019,12,2019,12/31/2019,INDL,2621,C,D,STD,USD,12,5057,3055,0,NA,NA,15283,-33,442,11082,341.448,1664,917,917,7376,NA,11,1467,2157,2197,1467,1790,6919,15060,2157,1209,2736,-1042,-1792,3296,2773,7846,18235,2082,18450,-33,576,261,3155,A,46966.1724,137.55,-116,24,-142,-6,-48,NA,-366,NA,-366
643544196,6435,KIMBERLY-CLARK CORP,55785,2020,12,2020,12/31/2020,INDL,2621,C,D,STD,USD,12,5174,3336,1083,NA,NA,17523,626,303,11239,338.724,619,796,796,8697,NA,11,1895,2352,2396,2727,1903,6443,16626,2352,1217,3729,-2305,-1567,3614,3072,8582,18873,2082,19140,626,676,252,3491,A,45670.1569,134.83,95,-96,371,42,-49,NA,-374,NA,-419
650243861,6502,KROGER CO,56873,2019,01,2020,1/31/2020,INDL,5411,C,D,STD,USD,1,10890,6349,0,NA,NA,45256,8602,1578,95294,788,2562,2649,3289,20028,NA,11,3076,1659,1512,4142,7084,14243,36683,1659,3128,4664,-2611,-2083,2646,1981,28685,52661,1706,122286,8602,469,603,21697,A,21165.68,26.86,-36,-351,644,NA,-569,-19,-219,-393,-52
650244227,6502,KROGER CO,56873,2020,01,2021,1/31/2021,INDL,5411,C,D,STD,USD,1,12503,6679,0,NA,NA,48662,9576,3054,101597,758,1578,2747,3373,20587,NA,11,3076,2585,2588,4073,7063,15366,39112,2585,2865,6815,-2814,-2713,3080,3370,29182,52819,1781,132498,9576,782,544,25074,A,26151,34.5,-90,7,1712,NA,-88,NA,-300,NA,-111
656543646,6565,LAM RESEARCH CORP,707549,2019,06,2019,6/30/2019,INDL,3559,C,D,STD,USD,6,8560.409,376.561,0,NA,NA,12001.333,4673.865,5431.203,5032.13,144.433,667.131,309.281,316.624,4489.899,NA,14,1484.597,2191.43,2191.43,1701.547,1540.14,2371.65,7278.029,2191.43,303.491,3176.013,-1637.054,-2390.08,2483.25,2446.571,1059.077,2022.759,1455.522,9653.559,4723.304,255.141,117.263,1828.898,A,27130.2947,187.84,732.138,281.355,NA,NA,-521.969,NA,-18.4,NA,-18.518
656544012,6565,LAM RESEARCH CORP,707549,2020,06,2020,6/30/2020,INDL,3559,C,D,STD,USD,6,10853.535,592.387,0,NA,NA,14559.047,5172.494,6710.252,5220.471,145.331,889.357,265,274.465,5984.094,NA,14,1484.436,2251.753,2251.753,1652.968,1900.024,3162.442,9375.558,2251.753,203.239,2126.451,-244.084,-623.93,2674.847,2574.978,1246.082,2328.909,2097.099,10044.736,5183.489,323.225,177.44,1884.418,A,47008.7653,323.46,-641.827,-411.608,NA,NA,481.56,NA,-1.045,NA,-1.045
664943830,6649,LEGGETT & PLATT INC,58492,2019,12,2019,12/31/2019,INDL,2510,C,D,STD,USD,12,1538.1,473.8,1265.1,601.3,NA,4816.4,1312,247.6,3579.9,131.8,90.4,180.8,191.9,2278.5,NA,11,1406.3,333.8,333.9,2170.3,636.7,928.1,3503.9,333.8,143.1,668,-1418.2,731.1,523,430.1,993.9,2314.4,564.4,4752.5,1312,96.2,90.7,468.8,A,6699.394,50.83,53,53.3,NA,0,-25.8,NA,-21.1,NA,-15.2
664944196,6649,LEGGETT & PLATT INC,58492,2020,12,2020,12/31/2020,INDL,2510,C,D,STD,USD,12,1612.1,553.8,0,NA,NA,4754,1389.8,348.9,3265.2,132.6,93.3,184.6,189.4,2064.7,NA,11,1388.8,247.6,247.7,2090.4,645.5,1006,3363.7,247.6,66.2,602.6,-49,-461.7,414.4,320.9,950,2345.9,535.2,4280.2,1389.8,73.2,82.7,416,A,5874.18,44.3,24.3,-19.7,NA,0,87.9,-25.4,-24.6,-11.9,-8.7
666943799,6669,LENNAR CORP,920760,2019,11,2019,11/30/2019,INDL,1531,C,D,STD,USD,11,NA,1265.209,0,NA,NA,29359.511,15949.517,1468.691,17564.046,315.893,2559.258,178.035,92.2,8173.696,NA,11,3657.875,1849.052,1842.119,3657.875,19738.586,NA,13325.681,1849.052,86.497,1482.343,19.596,-1629.224,2461.181,2434.292,279.527,448.109,980.744,22259.561,15949.517,592.173,422.71,2056.299,A,18372.0472,59.65,312.255,-1054.983,NA,0,-84.338,NA,-48.9,NA,NA
666944165,6669,LENNAR CORP,920760,2020,11,2020,11/30/2020,INDL,1531,C,D,STD,USD,11,NA,1037.338,0,0,NA,29935.177,17994.856,2932.73,17222.557,312.699,1605.497,95.094,94.553,6234.005,NA,11,3632.058,2465.036,2467.553,3632.058,18665.253,NA,11835.776,2465.036,72.752,4190.819,-280.205,-2446.575,3115.69,3123.788,524.908,702.427,1010.705,22488.854,17994.856,656.235,353.403,2055.513,A,23151.0118,75.86,25.868,936.214,NA,NA,357.022,NA,61.418,-25,NA
668243799,6682,JEFFERIES FINANCIAL GRP INC,96223,2019,11,2019,11/30/2019,INDL,6211,C,D,STD,USD,11,NA,9691.353,-100.723,0,NA,49460.234,9579.705,12824.521,2366.235,291.644,19136.82,154.308,129.766,8337.061,NA,11,1739.98,964.696,962.563,1914.661,16895.741,NA,39706.945,964.696,232.229,-827.837,1707.095,1589.578,1551.311,478.608,385,NA,13368.748,5081.497,9704.705,-483.955,1559.057,1009.643,A,NA,20.9,-370.137,218.419,NA,NA,-1297.97,NA,277.159,NA,NA
668244165,6682,JEFFERIES FINANCIAL GRP INC,96223,2020,11,2020,11/30/2020,INDL,6211,C,D,STD,USD,11,NA,12184.02,0,0,NA,53118.352,9403.893,14803.495,3542.997,249.751,19448.984,161.485,146.185,8936.846,NA,11,1746.314,775.239,768.41,1905.583,18124.577,NA,43530.151,775.239,176.958,2075.948,-186.192,-723.525,2172.492,1067.083,897.204,NA,13543.529,6955.93,9528.893,298.673,1038.526,1078.956,A,5676.8402,22.73,-327.209,-1182.091,NA,0,2079.927,NA,-6.9,-6.9,NA
673043830,6730,LILLY (ELI) & CO,59478,2019,12,2019,12/31/2019,INDL,2834,C,D,STD,USD,12,13709.6,1405.3,6917.7,NA,136.7,39286.1,2606.9,2438.5,3596.1,907.526,1499.3,1040.5,1232.6,14309.7,NA,11,3679.4,4637.9,4637.9,10297.4,3190.7,11775.2,36587,8318.4,1033.9,4836.6,-8082.9,-2324.5,5874.1,5265.9,8405,17566.6,4547.3,22319.5,2606.9,628,400.6,11808.8,A,119276.1422,131.43,-127.2,-258.7,NA,-221.3,-1080,NA,-842.5,NA,NA
673044196,6730,LILLY (ELI) & CO,59478,2020,12,2020,12/31/2020,INDL,2834,C,D,STD,USD,12,17462.1,1606.7,849.3,NA,NA,46633.1,5641.6,3681.3,4285.7,906.59,8.7,1193.4,1323.9,16595.3,NA,11,3766.5,6193.7,6193.7,11216.5,3980.3,12481.6,40807.9,6193.7,1387.9,6499.6,-2258.9,-3137.1,6853.8,7229.9,8681.9,18252.6,5875.3,24539.8,5641.6,1036.2,359.6,12206.9,A,153068.6556,168.84,-1350.2,-533.4,NA,322,814.2,NA,-795.8,NA,-151.2
673343861,6733,L BRANDS INC,701985,2019,01,2020,1/31/2020,INDL,5600,C,D,STD,USD,1,3245,647,0,NA,NA,10125,-1499,1499,7876,277,547,588,588,9099,NA,11,628,-366,-366,1039,1287,2372,11620,-366,458,1236,-480,-666,978,-181,5539,9666,306,12914,-1499,185,378,3472,A,6415.32,23.16,31,-40,NA,18,-108,-720,-797,NA,-37
673344227,6733,L BRANDS INC,701985,2020,01,2021,1/31/2021,INDL,5600,C,D,STD,USD,1,5579,683,0,NA,NA,11571,-662,3903,6484,278,606,521,521,9488,NA,11,628,844,844,1039,1273,2826,12232,844,228,2039,-219,610,1809,1092,4653,8762,269,11847,-662,248,438,3033,A,11331.28,40.76,38,3,NA,-43,379,NA,-282,-214,-81
674243830,6742,LINCOLN NATIONAL CORP,59558,2019,12,2019,12/31/2019,INDL,6311,C,D,STD,USD,12,NA,5082,0,0,NA,334761,19689,10047,15750,196.669,300,67,NA,6888,NA,11,1778,886,886,2753,NA,NA,315072,886,0,-2686,-5499,8403,1419,919,361,706,36425,17236,19689,33,284,NA,A,11605.4377,59.01,NA,NA,NA,-227,-1839,NA,-238,NA,-66
674244196,6742,LINCOLN NATIONAL CORP,59558,2020,12,2020,12/31/2020,INDL,6311,C,D,STD,USD,12,NA,6222,0,NA,NA,365948,22699,9553,16244,192.33,0,400,NA,7110,NA,11,1778,499,499,2621,NA,NA,343249,499,0,534,-9481,8092,598,423,257,655,36171,17242,22699,-76,269,NA,A,9676.1223,50.31,NA,NA,NA,-98,-774,NA,-103,NA,-68
677443830,6774,LOCKHEED MARTIN CORP,936468,2019,12,2019,12/31/2019,INDL,3760,C,D,STD,USD,12,17095,1281,0,NA,NA,47528,3127,1514,50196,280,1495,1189,1189,13754,NA,11,10604,6230,6230,14328,3619,13972,44357,6230,1484,7311,-1241,-5328,8427,7241,7591,17978,11431,59812,3127,1011,653,NA,A,109026.4,389.38,485,-622,-1017,NA,412,NA,25,-60,NA
677444196,6774,LOCKHEED MARTIN CORP,936468,2020,12,2020,12/31/2020,INDL,3760,C,D,STD,USD,12,19378,880,282,NA,NA,50710,6015,3160,55427,279,774,1290,1290,13284,NA,11,10806,6888,6888,14504,3545,13933,44672,6833,1766,8183,-2010,-4527,8681,8235,8213,19149,11523,65398,6015,1347,591,NA,A,99039.42,354.98,-92,74,-1569,NA,472,NA,-155,-128,-27
678143830,6781,LOEWS CORP,60086,2019,12,2019,12/31/2019,INDL,6331,C,D,STD,USD,12,NA,108,257,NA,76,82243,19119,6373,12248,290.97,77,943,943,12227,NA,11,767,932,871,1414,NA,NA,60313,932,1041,1741,-671,-1144,1510,1119,16141,23215,6746,14701,19119,248,588,NA,A,15273.0153,52.49,114,NA,NA,0,-325,NA,-94,NA,NA
678144196,6781,LOEWS CORP,60086,2020,12,2020,12/31/2020,INDL,6331,C,D,STD,USD,12,NA,92,58,NA,NA,80236,17860,6652,12725,269.211,37,734,734,10610,NA,11,785,-931,-1291,1395,NA,NA,61055,-931,710,1745,-1414,-198,174,-1464,10821,15350,7158,13633,17860,-173,529,NA,A,NA,45.02,-425,NA,NA,0,810,NA,-1177,NA,NA
682943861,6829,LOWE'S COS INC,60667,2019,01,2020,1/31/2020,INDL,5211,C,D,STD,USD,1,15318,7659,0,NA,NA,39471,1972,876,49057,763,3039,1410,1410,21809,NA,11,303,4281,4281,303,13179,15182,37499,4281,1484,4308,-1369,-2735,6314,5623,22560,39836,0,72148,1972,1342,719,15367,A,88691.12,116.24,0,-600,-637,0,-1030,NA,NA,NA,-265
682944227,6829,LOWE'S COS INC,60667,2020,01,2021,1/31/2021,INDL,5211,C,D,STD,USD,1,22326,10884,0,NA,NA,46735,1437,5196,59924,731,1653,1500,1594,26211,NA,11,311,5835,5835,311,16193,18730,45298,5835,1791,11049,-1894,-5191,10847,7739,22987,40534,0,89597,1437,1904,872,17326,A,121967.35,166.85,0,-2967,3211,NA,1651,NA,-2260,NA,-45
701743830,7017,MARATHON OIL CORP,101778,2019,12,2019,12/31/2019,INDL,1311,C,D,STD,USD,12,2135,1307,293,NA,NA,20245,12153,858,1652,796,101,2495,2511,5709,NA,11,95,480,480,95,72,1745,8092,480,2550,2749,-2818,-535,437,392,17199,35202,1122,4991,12153,-88,280,407,A,10809.68,13.58,52,3,-187,NA,-4,NA,-3,NA,NA
701744196,7017,MARATHON OIL CORP,101778,2020,12,2020,12/31/2020,INDL,1311,C,D,STD,USD,12,1612,837,1,NA,NA,17956,10561,742,1400,789,70,2473,2475,5541,NA,11,0,-1451,-1451,0,76,1213,7395,-1451,1343,1473,-1303,-286,-941,-1465,15771,36129,747,3213,10561,-14,267,281,A,5262.63,6.67,367,-4,-381,NA,75,-95,-294,-171,-17
706343830,7063,HOST HOTELS & RESORTS INC,1070750,2019,12,2019,12/31/2019,INDL,6798,C,D,STD,USD,12,NA,263,0,NA,NA,12305,7319,1574,4568,713.4,23,NA,682,4400,NA,14,0,920,932,0,0,NA,4838,920,0,1250,58,-1315,840,962,NA,NA,NA,5515,7319,30,282,107,A,13233.57,18.55,3,0,NA,0,-99,NA,61,NA,NA
706344196,7063,HOST HOTELS & RESORTS INC,1070750,2020,12,2020,12/31/2020,INDL,6798,C,D,STD,USD,12,NA,71,0,NA,NA,12890,6321,2337,2417,705.4,0,NA,673,6151,NA,14,0,-732,-741,0,0,NA,6456,-732,0,-307,-195,1231,-908,-961,NA,NA,NA,1598,6321,-220,163,89,A,10320.002,14.63,NA,0,NA,0,41,NA,-103,NA,NA
706543830,7065,MARSH & MCLENNAN COS,62709,2019,12,2019,12/31/2019,INDL,6411,C,D,STD,USD,12,7068,2153,5505,1932,1200,31357,7793,1155,12663,503.629,1557,647,647,14224,NA,11,14671,1742,1773,17941,0,6679,23414,1742,421,2361,-5671,3306,3342,2439,2779,4780,4798,16652,7793,666,524,NA,A,56109.3069,111.41,-130,0,274,42,-513,NA,-697,NA,NA
706544196,7065,MARSH & MCLENNAN COS,62709,2020,12,2020,12/31/2020,INDL,6411,C,D,STD,USD,12,8155,2374,668,228,169,33049,9104,2089,12836,507.727,859,741,741,13579,NA,11,15517,2016,2046,18697,0,6556,23789,2016,348,3382,-814,-1880,3647,2793,2750,4909,4885,17224,9104,747,515,NA,A,59404.059,117,-75,0,448,60,-223,NA,-581,-161,-340
708543830,7085,MASCO CORP,62996,2019,12,2019,12/31/2019,INDL,3430,C,D,STD,USD,12,2711,697,0,NA,NA,5027,-235,697,4197,275.6,40,130,171,2973,NA,11,509,639,684,768,754,1548,5083,933,162,833,582,-1291,1110,914,1054,2072,999,6707,-235,230,157,1270,A,13226.044,47.99,-37,58,-27,NA,0,-9,-24,NA,-13
708544196,7085,MASCO CORP,62996,2020,12,2020,12/31/2020,INDL,3430,C,D,STD,USD,12,3489,893,227,NA,NA,5777,195,1326,4460,258.2,42,132,135,2983,NA,11,563,810,862,920,876,1934,5356,1221,114,953,531,-886,1306,1131,1074,2187,1140,7188,195,269,138,1290,A,14182.926,54.93,-141,-89,332,NA,0,NA,-8,NA,-11
711643830,7116,MATTEL INC,63276,2019,12,2019,12/31/2019,INDL,3942,C,D,STD,USD,12,2247.974,459.357,0,NA,NA,5325.226,491.714,630.028,2279.107,346.8,74.065,244.518,244.518,3191.669,NA,14,1390.714,-213.512,-213.512,1943.828,495.504,1276.907,4833.512,-213.512,116.352,180.977,-114.176,-33.138,136.127,-158.288,853.326,2739.111,936.359,4510.371,491.714,55.224,201.044,1850.619,A,4699.14,13.55,41.029,-26.92,NA,NA,-12.316,NA,-96.887,NA,-59.087
711644196,7116,MATTEL INC,63276,2020,12,2020,12/31/2020,INDL,3942,C,D,STD,USD,12,2482.89,495.363,0,NA,NA,5521.089,596.343,762.181,2134.512,348.2,80.509,199.898,199.898,3183.557,NA,14,1393.834,126.628,126.628,1912.024,514.673,1355.379,4924.746,126.628,121.599,288.502,-134.91,-5.842,447.586,195.277,765.395,2508.031,1033.966,4583.66,596.343,68.649,198.332,1801.664,A,6076.09,17.45,-92.28,-50.562,NA,NA,-8.559,NA,-66.701,NA,-40.501
714643799,7146,MCCORMICK & CO INC,63754,2019,11,2019,11/30/2019,INDL,2090,C,D,STD,USD,11,1550.2,846.9,0,NA,NA,10362.1,3444.2,155.4,3054.5,132.9,698.4,147.6,158.8,3723.5,NA,11,4505.2,704.6,702.7,7428.6,801.2,2154.4,6905.4,704.6,173.7,946.8,-171,-725.8,978.5,860.1,952.6,1819.6,502.9,5347.4,3444.2,157.4,165.2,1166.8,A,22489.047,169.25,12.2,-20.9,128.2,0,-81.5,NA,-20.8,NA,-20.8
714644165,7146,MCCORMICK & CO INC,63754,2020,11,2020,11/30/2020,INDL,2090,C,D,STD,USD,11,2083.6,1032.3,803,NA,NA,12089.7,3926.1,423.6,3147.2,133.45,1187.9,153.7,165,4158.5,NA,11,4986.3,751.7,747.4,8341.7,1032.6,3046.5,8149.7,751.7,225.3,1041.3,-1025.6,220.9,1018.8,922.3,1165.2,2150.6,528.5,5601.3,3926.1,174.9,135.6,1281.6,A,24925.661,186.98,4.8,-200.2,164.2,0,133.8,NA,-19.3,NA,-6.9
715443830,7154,MCDONALD'S CORP,63908,2019,12,2019,12/31/2019,INDL,5812,C,D,STD,USD,12,3557.9,988.2,540.9,NA,NA,47510.8,-8210.3,898.5,8569,746.3,680.1,1392.2,1617.9,47556,NA,11,2677.4,6025.4,6025.4,3342.8,50.2,3621,55721.1,6025.4,2393.7,8122.1,-3071.1,-4994.8,8885.9,8018.1,37421.2,52312.1,2224.2,21076.5,-8210.3,1992.7,1129.3,2229.4,A,147476.343,197.61,27,NA,-30.7,173.4,128.8,NA,-79.1,NA,NA
